timestamp, gpu_0_utilization.gpu [% or MiB], gpu_0_utilization.memory [% or MiB], gpu_0_memory.total [% or MiB], gpu_0_memory.free [% or MiB], gpu_0_memory.used [% or MiB], gpu_1_utilization.gpu [% or MiB], gpu_1_utilization.memory [% or MiB], gpu_1_memory.total [% or MiB], gpu_1_memory.free [% or MiB], gpu_1_memory.used [% or MiB], gpu_2_utilization.gpu [% or MiB], gpu_2_utilization.memory [% or MiB], gpu_2_memory.total [% or MiB], gpu_2_memory.free [% or MiB], gpu_2_memory.used [% or MiB], gpu_3_utilization.gpu [% or MiB], gpu_3_utilization.memory [% or MiB], gpu_3_memory.total [% or MiB], gpu_3_memory.free [% or MiB], gpu_3_memory.used [% or MiB]
2025/03/14 20:43:02.514, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:03.582, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:04.648, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:05.730, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:06.794, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:07.864, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:08.931, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:10.019, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:11.086, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:12.158, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:13.228, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:14.304, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:15.373, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:16.446, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:17.517, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:18.597, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:19.666, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:20.738, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:21.809, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:22.871, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:23.936, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:25.004, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:26.076, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:27.146, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:28.212, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:29.275, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:30.345, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:31.417, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:32.483, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:33.548, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:34.616, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:35.683, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:36.755, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:37.816, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:38.893, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:39.982, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:41.056, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:42.127, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:43.198, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:44.261, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:45.323, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:46.393, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:47.461, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:48.532, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:49.596, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:50.668, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:51.737, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:52.812, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:53.884, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:54.950, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:56.021, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:57.087, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:58.159, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:43:59.236, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:00.301, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:01.367, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:02.435, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:03.505, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:04.568, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:05.631, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:06.700, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:07.769, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:08.833, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:09.970, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:11.038, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:12.106, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:13.176, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:14.250, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:15.317, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:16.389, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:17.453, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:18.525, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:19.598, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:20.668, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:21.742, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:22.802, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:23.872, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:24.941, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:26.009, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:27.080, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:28.149, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:29.219, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:30.282, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:31.353, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:32.432, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:33.498, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:34.576, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:35.649, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:36.717, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:37.779, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:38.850, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:39.964, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:41.034, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:42.096, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:43.167, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:44.235, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:45.305, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:46.370, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:47.436, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:48.508, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:49.573, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:50.640, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:51.712, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:52.775, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:53.844, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:54.913, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:55.977, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:57.040, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:58.111, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:44:59.179, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:00.260, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:01.326, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:02.396, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:03.467, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:04.546, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:05.614, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:06.683, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:07.751, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:08.824, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:09.964, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:11.036, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:12.100, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:13.173, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:14.243, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:15.318, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:16.387, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:17.458, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:18.525, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:19.608, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:20.677, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:21.742, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:22.808, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:23.877, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:24.950, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:26.028, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:27.097, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:28.161, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:29.231, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:30.300, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:31.370, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:32.441, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:33.516, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:34.583, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:35.655, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:36.725, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:37.793, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:38.862, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:39.978, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:41.043, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:42.115, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:43.193, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:44.262, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:45.331, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:46.400, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:47.464, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:48.536, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:49.604, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:50.673, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:51.743, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:52.811, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:53.876, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:54.946, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:56.012, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:57.080, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:58.148, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:45:59.221, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:46:00.285, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:46:01.355, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:46:02.422, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
2025/03/14 20:46:03.491, 0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1,0, 0, 81920, 81158, 1
